crime_id,district,police_station,crime_type,date,latitude,longitude,victim_age,offender_age,status,repeat_offender
CR005514,Tumakuru,Tumakuru PS 5,Vehicle Theft,2024-10-07,13.320886,77.098809,59,40,Closed,0
CR005515,Kalaburagi,Kalaburagi PS 1,Theft,2023-09-08,17.278467,76.715295,25,20,Open,0
CR005516,Belagavi,Belagavi PS 2,Fraud,2024-12-30,15.871377,74.435888,22,55,Open,1
CR005517,Mangaluru,Mangaluru PS 2,Fraud,2023-07-04,12.847863,74.88991,59,32,Charge Sheet Filed,0
CR005518,Belagavi,Belagavi PS 3,Vehicle Theft,2024-06-25,15.869502,74.578917,54,38,Closed,0
CR005519,Belagavi,Belagavi PS 3,Fraud,2024-10-02,15.927974,74.52726,30,44,Open,1
CR005520,Dharwad,Dharwad PS 3,Cybercrime,2023-10-21,15.538121,74.99631,49,42,Charge Sheet Filed,0
CR005521,Mangaluru,Mangaluru PS 4,Theft,2023-03-10,12.935089,74.907165,34,46,Closed,0
CR005522,Kalaburagi,Kalaburagi PS 1,Robbery,2023-03-24,17.285362,76.90416,62,43,Under Investigation,0
CR005523,Mysuru,Mysuru PS 5,Drug Offence,2023-05-05,12.293235,76.600509,27,64,Under Investigation,0
CR005524,Kalaburagi,Kalaburagi PS 4,Theft,2023-08-15,17.410946,76.839992,64,51,Charge Sheet Filed,0
CR005525,Tumakuru,Tumakuru PS 4,Robbery,2024-05-20,13.232073,77.149792,62,51,Under Investigation,0
CR005526,Dharwad,Dharwad PS 1,Theft,2025-02-21,15.461321,75.001972,19,26,Closed,0
CR005527,Bengaluru Urban,Bengaluru PS 3,Theft,2023-07-07,12.991623,77.603994,18,63,Charge Sheet Filed,0
CR005528,Vijayapura,Vijayapura PS 3,Robbery,2023-03-06,16.879193,75.63353,28,22,Closed,1
CR005529,Mangaluru,Mangaluru PS 2,Robbery,2023-05-29,12.856486,74.974092,25,37,Closed,0
CR005530,Shivamogga,Shivamogga PS 3,Drug Offence,2024-09-10,13.845564,75.56429,62,21,Closed,0
CR005531,Belagavi,Belagavi PS 4,Drug Offence,2024-10-22,15.983553,74.529175,51,33,Under Investigation,0
CR005532,Bengaluru Urban,Bengaluru PS 3,Robbery,2024-10-05,12.964699,77.614659,62,57,Under Investigation,0
CR005533,Bengaluru Urban,Bengaluru PS 5,Robbery,2024-11-15,12.834731,77.587188,73,54,Closed,0
CR005534,Ballari,Ballari PS 3,Vehicle Theft,2025-05-17,15.165298,76.939932,37,23,Charge Sheet Filed,0
CR005535,Mysuru,Mysuru PS 3,Drug Offence,2024-04-21,12.227613,76.611777,57,61,Open,0
CR005536,Dharwad,Dharwad PS 1,Burglary,2023-03-06,15.443502,75.004561,53,62,Closed,0
CR005537,Tumakuru,Tumakuru PS 2,Cybercrime,2023-12-15,13.308559,77.05509,68,27,Open,0
CR005538,Mangaluru,Mangaluru PS 1,Fraud,2023-12-18,12.878711,74.844395,71,36,Closed,0
CR005539,Shivamogga,Shivamogga PS 2,Cybercrime,2023-09-02,13.904593,75.606009,69,54,Under Investigation,0
CR005540,Mysuru,Mysuru PS 5,Fraud,2025-06-01,12.268734,76.609311,73,24,Charge Sheet Filed,0
CR005541,Ballari,Ballari PS 2,Robbery,2023-07-05,15.199135,76.938767,33,18,Charge Sheet Filed,1
CR005542,Dharwad,Dharwad PS 4,Fraud,2024-07-27,15.462095,75.070798,39,33,Closed,0
CR005543,Tumakuru,Tumakuru PS 1,Burglary,2025-06-11,13.276769,77.063819,61,29,Open,0
CR005544,Belagavi,Belagavi PS 5,Assault,2025-02-25,15.843411,74.547838,60,26,Open,1
CR005545,Shivamogga,Shivamogga PS 3,Drug Offence,2023-05-08,13.891171,75.600686,51,51,Under Investigation,0
CR005546,Mangaluru,Mangaluru PS 3,Drug Offence,2024-07-07,12.918396,74.827775,23,25,Under Investigation,1
CR005547,Dharwad,Dharwad PS 4,Robbery,2023-08-10,15.597356,75.12193,73,38,Under Investigation,0
CR005548,Shivamogga,Shivamogga PS 2,Robbery,2023-02-28,13.932829,75.573213,73,49,Charge Sheet Filed,1
CR005549,Dharwad,Dharwad PS 1,Vehicle Theft,2023-06-29,15.509318,75.012852,53,49,Open,0
CR005550,Mangaluru,Mangaluru PS 3,Burglary,2023-11-25,12.908253,75.003604,31,27,Closed,0
CR005551,Kalaburagi,Kalaburagi PS 4,Cybercrime,2023-11-29,17.366413,76.805277,54,61,Charge Sheet Filed,0
CR005552,Mysuru,Mysuru PS 5,Robbery,2025-02-19,12.306791,76.686753,27,41,Open,0
CR005553,Mysuru,Mysuru PS 4,Assault,2023-10-16,12.347541,76.660857,48,46,Charge Sheet Filed,0
CR005554,Mysuru,Mysuru PS 4,Burglary,2023-05-29,12.241404,76.624231,52,47,Charge Sheet Filed,1
CR005555,Mysuru,Mysuru PS 1,Drug Offence,2024-05-16,12.28794,76.658352,56,42,Open,0
CR005556,Dharwad,Dharwad PS 4,Vehicle Theft,2023-05-16,15.495323,75.063315,46,22,Under Investigation,0
CR005557,Shivamogga,Shivamogga PS 5,Assault,2025-01-31,13.914644,75.497841,58,43,Under Investigation,0
CR005558,Mangaluru,Mangaluru PS 5,Fraud,2023-07-07,12.837072,74.805231,40,43,Closed,0
CR005559,Mysuru,Mysuru PS 1,Cybercrime,2023-12-22,12.320156,76.566114,65,45,Under Investigation,0
CR005560,Belagavi,Belagavi PS 2,Drug Offence,2025-01-17,15.813997,74.494039,72,59,Open,0
CR005561,Tumakuru,Tumakuru PS 4,Assault,2023-03-08,13.319731,77.062616,56,49,Under Investigation,1
CR005562,Mysuru,Mysuru PS 2,Robbery,2023-04-07,12.274477,76.574392,40,18,Charge Sheet Filed,0
CR005563,Shivamogga,Shivamogga PS 5,Cybercrime,2024-02-06,13.993794,75.555622,43,53,Under Investigation,0
CR005564,Vijayapura,Vijayapura PS 2,Vehicle Theft,2025-01-25,16.824148,75.615984,57,23,Under Investigation,1
CR005565,Vijayapura,Vijayapura PS 1,Cybercrime,2024-01-09,16.93345,75.676239,39,27,Charge Sheet Filed,0
CR005566,Dharwad,Dharwad PS 3,Theft,2023-01-20,15.486984,75.103706,53,58,Under Investigation,0
CR005567,Dharwad,Dharwad PS 2,Robbery,2023-08-04,15.451603,74.88874,26,38,Closed,0
CR005568,Bengaluru Urban,Bengaluru PS 3,Burglary,2023-11-11,13.046286,77.664282,60,24,Charge Sheet Filed,0
CR005569,Tumakuru,Tumakuru PS 2,Assault,2024-07-10,13.362566,77.117762,35,63,Closed,0
CR005570,Vijayapura,Vijayapura PS 3,Fraud,2023-02-02,16.808381,75.780112,23,60,Under Investigation,1
CR005571,Mangaluru,Mangaluru PS 5,Cybercrime,2024-02-19,12.851841,74.796396,58,47,Open,0
CR005572,Vijayapura,Vijayapura PS 4,Theft,2024-08-04,16.82221,75.700697,50,21,Closed,1
CR005573,Mangaluru,Mangaluru PS 5,Assault,2024-12-03,12.883368,74.825895,23,54,Closed,1
CR005574,Tumakuru,Tumakuru PS 5,Cybercrime,2023-08-19,13.291879,77.109908,71,40,Closed,0
CR005575,Vijayapura,Vijayapura PS 3,Drug Offence,2025-04-20,16.834537,75.704061,39,35,Under Investigation,1
CR005576,Vijayapura,Vijayapura PS 1,Fraud,2024-04-09,16.867394,75.761841,20,19,Open,1
CR005577,Mysuru,Mysuru PS 4,Fraud,2023-11-03,12.34388,76.61913,24,42,Open,0
CR005578,Mysuru,Mysuru PS 3,Assault,2025-05-18,12.289164,76.694742,43,61,Open,0
CR005579,Vijayapura,Vijayapura PS 2,Burglary,2024-04-29,16.890429,75.769633,27,28,Closed,0
CR005580,Kalaburagi,Kalaburagi PS 3,Assault,2023-09-03,17.346556,76.756863,42,20,Open,0
CR005581,Bengaluru Urban,Bengaluru PS 3,Theft,2024-02-11,12.959405,77.558418,40,22,Open,0
CR005582,Belagavi,Belagavi PS 3,Theft,2023-01-30,15.798761,74.523791,40,59,Under Investigation,1
CR005583,Ballari,Ballari PS 1,Fraud,2024-12-28,15.165011,77.008045,24,35,Open,0
CR005584,Tumakuru,Tumakuru PS 3,Robbery,2024-06-28,13.356827,77.129582,39,53,Under Investigation,1
CR005585,Tumakuru,Tumakuru PS 4,Assault,2023-09-22,13.322396,77.1134,36,42,Closed,1
CR005586,Mysuru,Mysuru PS 1,Cybercrime,2023-03-16,12.249589,76.656808,50,53,Open,0
CR005587,Shivamogga,Shivamogga PS 3,Robbery,2023-12-23,13.904254,75.578435,66,46,Open,1
CR005588,Tumakuru,Tumakuru PS 5,Fraud,2023-08-18,13.270771,77.116452,28,28,Charge Sheet Filed,0
CR005589,Dharwad,Dharwad PS 3,Vehicle Theft,2023-12-05,15.455747,74.889773,73,18,Open,0
CR005590,Tumakuru,Tumakuru PS 3,Vehicle Theft,2024-12-01,13.282145,77.057961,54,19,Charge Sheet Filed,0
CR005591,Ballari,Ballari PS 2,Cybercrime,2025-06-17,15.136859,76.813704,51,51,Closed,0
CR005592,Bengaluru Urban,Bengaluru PS 4,Burglary,2023-11-01,13.042544,77.552106,48,28,Charge Sheet Filed,0
CR005593,Dharwad,Dharwad PS 2,Vehicle Theft,2024-01-11,15.419439,75.033453,48,45,Closed,0
CR005594,Bengaluru Urban,Bengaluru PS 2,Cybercrime,2023-07-25,13.027136,77.579886,56,54,Open,1
CR005595,Vijayapura,Vijayapura PS 5,Burglary,2023-01-13,16.881823,75.754018,70,53,Charge Sheet Filed,0
CR005596,Dharwad,Dharwad PS 5,Cybercrime,2025-04-19,15.446064,74.980123,47,31,Charge Sheet Filed,0
CR005597,Ballari,Ballari PS 1,Assault,2024-08-25,15.241561,77.009832,73,54,Closed,0
CR005598,Belagavi,Belagavi PS 2,Robbery,2025-03-04,15.872467,74.421683,57,22,Charge Sheet Filed,0
CR005599,Tumakuru,Tumakuru PS 4,Burglary,2024-02-25,13.311188,77.028953,43,28,Under Investigation,0
CR005600,Shivamogga,Shivamogga PS 2,Vehicle Theft,2023-12-12,13.977286,75.556545,51,46,Under Investigation,0
CR005601,Belagavi,Belagavi PS 2,Cybercrime,2024-07-14,15.8239,74.533166,27,47,Open,0
CR005602,Vijayapura,Vijayapura PS 1,Cybercrime,2023-06-23,16.705575,75.688932,33,59,Under Investigation,1
CR005603,Ballari,Ballari PS 4,Assault,2024-06-19,15.138509,76.980814,27,42,Charge Sheet Filed,1
CR005604,Bengaluru Urban,Bengaluru PS 4,Robbery,2023-01-25,12.959253,77.612985,26,26,Under Investigation,0
CR005605,Tumakuru,Tumakuru PS 4,Burglary,2024-06-19,13.366208,77.153083,52,51,Under Investigation,0
CR005606,Kalaburagi,Kalaburagi PS 4,Vehicle Theft,2023-09-25,17.317664,76.776724,69,39,Closed,0
CR005607,Ballari,Ballari PS 2,Robbery,2024-03-12,15.089648,76.969566,55,37,Open,1
CR005608,Dharwad,Dharwad PS 3,Theft,2024-09-28,15.364382,74.921468,25,57,Closed,0
CR005609,Mangaluru,Mangaluru PS 3,Robbery,2023-05-04,12.970596,74.882398,54,49,Charge Sheet Filed,0
CR005610,Tumakuru,Tumakuru PS 1,Cybercrime,2023-06-23,13.337296,77.106359,22,55,Under Investigation,1
CR005611,Mysuru,Mysuru PS 5,Assault,2025-05-31,12.340005,76.587496,38,49,Open,0
CR005612,Shivamogga,Shivamogga PS 2,Robbery,2024-10-26,13.899221,75.572069,38,45,Closed,0
CR005613,Bengaluru Urban,Bengaluru PS 3,Burglary,2024-04-05,13.014132,77.519709,35,49,Under Investigation,0
CR005614,Bengaluru Urban,Bengaluru PS 3,Drug Offence,2023-01-03,12.948136,77.620092,34,47,Open,0
CR005615,Shivamogga,Shivamogga PS 4,Fraud,2024-09-06,13.945796,75.521463,31,35,Charge Sheet Filed,0
CR005616,Belagavi,Belagavi PS 3,Fraud,2025-05-07,15.768802,74.456052,71,34,Under Investigation,0
CR005617,Mangaluru,Mangaluru PS 4,Drug Offence,2024-11-15,12.901746,74.897579,21,51,Open,0
CR005618,Tumakuru,Tumakuru PS 5,Theft,2024-05-27,13.325231,77.048207,53,32,Closed,0
CR005619,Vijayapura,Vijayapura PS 1,Cybercrime,2023-01-30,16.812859,75.699095,50,56,Open,0
CR005620,Mysuru,Mysuru PS 5,Fraud,2025-05-03,12.316582,76.570683,72,61,Under Investigation,0
CR005621,Tumakuru,Tumakuru PS 1,Burglary,2024-11-07,13.334111,77.075253,68,18,Open,0
CR005622,Ballari,Ballari PS 4,Assault,2023-04-13,15.193782,76.952692,68,53,Under Investigation,0
CR005623,Ballari,Ballari PS 3,Cybercrime,2024-11-06,15.112955,77.002337,43,52,Closed,0
CR005624,Shivamogga,Shivamogga PS 3,Vehicle Theft,2023-08-23,13.890502,75.566722,34,51,Charge Sheet Filed,0
CR005625,Belagavi,Belagavi PS 2,Vehicle Theft,2024-09-19,15.82366,74.547407,29,28,Under Investigation,0
CR005626,Dharwad,Dharwad PS 4,Cybercrime,2024-06-05,15.361999,74.985899,56,61,Under Investigation,0
CR005627,Mangaluru,Mangaluru PS 1,Cybercrime,2025-03-03,12.891726,74.841305,43,43,Under Investigation,0
CR005628,Mysuru,Mysuru PS 1,Vehicle Theft,2025-01-19,12.393851,76.663239,55,19,Open,1
CR005629,Tumakuru,Tumakuru PS 1,Fraud,2023-12-16,13.253485,77.053803,27,32,Open,0
CR005630,Tumakuru,Tumakuru PS 4,Cybercrime,2023-08-31,13.379126,77.132152,44,42,Open,0
CR005631,Tumakuru,Tumakuru PS 1,Drug Offence,2025-05-20,13.290884,77.120741,30,31,Charge Sheet Filed,0
CR005632,Shivamogga,Shivamogga PS 2,Theft,2024-07-29,13.864915,75.560845,57,59,Open,0
CR005633,Shivamogga,Shivamogga PS 3,Burglary,2023-03-23,13.899587,75.60908,58,42,Charge Sheet Filed,0
CR005634,Tumakuru,Tumakuru PS 1,Fraud,2024-10-22,13.274186,77.063082,50,62,Charge Sheet Filed,0
CR005635,Mangaluru,Mangaluru PS 3,Vehicle Theft,2023-05-31,12.941657,74.918417,57,64,Closed,0
CR005636,Mysuru,Mysuru PS 3,Assault,2023-05-05,12.291924,76.61678,74,42,Charge Sheet Filed,0
CR005637,Bengaluru Urban,Bengaluru PS 2,Theft,2025-03-04,12.999839,77.547816,33,31,Charge Sheet Filed,1
CR005638,Dharwad,Dharwad PS 5,Burglary,2023-08-21,15.429854,74.976339,62,43,Under Investigation,0
CR005639,Bengaluru Urban,Bengaluru PS 3,Drug Offence,2023-03-09,12.995378,77.578641,56,32,Open,0
CR005640,Shivamogga,Shivamogga PS 5,Assault,2024-12-21,13.936483,75.570027,36,41,Closed,0
CR005641,Bengaluru Urban,Bengaluru PS 3,Theft,2024-07-14,12.945083,77.53948,28,33,Charge Sheet Filed,0
CR005642,Kalaburagi,Kalaburagi PS 5,Drug Offence,2024-03-25,17.355365,76.824209,22,35,Closed,0
CR005643,Ballari,Ballari PS 4,Cybercrime,2023-02-28,15.23881,76.907492,68,36,Open,0
CR005644,Kalaburagi,Kalaburagi PS 4,Burglary,2024-07-31,17.229664,76.795808,28,57,Charge Sheet Filed,0
CR005645,Vijayapura,Vijayapura PS 1,Cybercrime,2025-03-16,16.827444,75.767022,57,24,Open,0
CR005646,Shivamogga,Shivamogga PS 3,Theft,2023-04-16,13.930674,75.513722,49,30,Closed,0
CR005647,Shivamogga,Shivamogga PS 5,Assault,2024-12-10,13.905701,75.59006,38,45,Charge Sheet Filed,0
CR005648,Kalaburagi,Kalaburagi PS 5,Fraud,2024-01-29,17.336659,76.830256,67,39,Closed,0
CR005649,Mangaluru,Mangaluru PS 4,Vehicle Theft,2023-07-31,12.899639,74.881401,22,30,Closed,0
CR005650,Mysuru,Mysuru PS 1,Vehicle Theft,2023-05-31,12.349405,76.701078,73,56,Closed,0
CR005651,Ballari,Ballari PS 4,Robbery,2023-08-06,15.132006,76.972671,18,41,Open,0
CR005652,Kalaburagi,Kalaburagi PS 3,Drug Offence,2024-10-03,17.379489,76.91747,61,32,Under Investigation,0
CR005653,Shivamogga,Shivamogga PS 5,Drug Offence,2024-04-14,13.902235,75.553076,72,29,Charge Sheet Filed,0
CR005654,Ballari,Ballari PS 1,Burglary,2023-06-30,15.163136,76.907189,37,60,Charge Sheet Filed,1
CR005655,Kalaburagi,Kalaburagi PS 1,Robbery,2024-09-29,17.315304,76.797379,26,46,Closed,0
CR005656,Mangaluru,Mangaluru PS 3,Robbery,2024-11-11,12.949929,74.800683,73,38,Under Investigation,0
CR005657,Belagavi,Belagavi PS 1,Assault,2025-05-19,15.862388,74.432685,55,36,Closed,1
CR005658,Tumakuru,Tumakuru PS 5,Fraud,2024-12-27,13.325505,77.111153,67,59,Under Investigation,1
CR005659,Dharwad,Dharwad PS 1,Fraud,2023-02-09,15.524009,74.960381,74,38,Charge Sheet Filed,1
CR005660,Shivamogga,Shivamogga PS 3,Assault,2024-10-19,13.833547,75.593365,39,60,Under Investigation,0
CR005661,Dharwad,Dharwad PS 5,Robbery,2024-10-21,15.517304,75.043557,46,19,Under Investigation,0
CR005662,Mangaluru,Mangaluru PS 4,Vehicle Theft,2025-05-30,12.850849,74.85374,26,40,Charge Sheet Filed,1
CR005663,Ballari,Ballari PS 2,Theft,2024-02-25,15.115623,77.054868,20,34,Closed,0
CR005664,Shivamogga,Shivamogga PS 1,Assault,2024-03-01,13.970862,75.533625,40,34,Charge Sheet Filed,0
CR005665,Tumakuru,Tumakuru PS 1,Vehicle Theft,2024-03-11,13.316738,77.08903,19,33,Charge Sheet Filed,1
CR005666,Shivamogga,Shivamogga PS 4,Drug Offence,2023-12-02,13.98794,75.586776,33,52,Open,0
CR005667,Dharwad,Dharwad PS 2,Fraud,2023-03-28,15.524056,74.998989,38,60,Closed,0
CR005668,Kalaburagi,Kalaburagi PS 5,Burglary,2024-08-13,17.291715,76.858688,70,62,Closed,1
CR005669,Vijayapura,Vijayapura PS 1,Drug Offence,2023-10-21,16.827468,75.707681,50,42,Closed,0
CR005670,Shivamogga,Shivamogga PS 3,Assault,2024-12-16,13.943575,75.545084,34,56,Charge Sheet Filed,0
CR005671,Tumakuru,Tumakuru PS 3,Cybercrime,2024-11-30,13.327093,77.196717,26,43,Under Investigation,1
CR005672,Shivamogga,Shivamogga PS 1,Drug Offence,2024-09-11,13.963538,75.569927,20,51,Charge Sheet Filed,0
CR005673,Bengaluru Urban,Bengaluru PS 4,Vehicle Theft,2025-05-11,12.950609,77.687721,32,56,Charge Sheet Filed,0
CR005674,Shivamogga,Shivamogga PS 2,Assault,2023-05-29,13.950341,75.572787,36,55,Under Investigation,0
CR005675,Tumakuru,Tumakuru PS 1,Vehicle Theft,2023-01-24,13.334239,77.176226,27,21,Closed,0
CR005676,Ballari,Ballari PS 1,Fraud,2024-01-20,15.180787,76.96149,70,53,Open,1
CR005677,Belagavi,Belagavi PS 2,Theft,2024-05-25,15.848698,74.472357,66,18,Under Investigation,0
CR005678,Dharwad,Dharwad PS 2,Assault,2024-11-08,15.458391,75.031004,66,57,Open,0
CR005679,Dharwad,Dharwad PS 3,Burglary,2024-04-17,15.468297,74.994457,28,54,Closed,1
CR005680,Mangaluru,Mangaluru PS 2,Fraud,2023-08-25,12.892704,74.899543,51,48,Under Investigation,0
CR005681,Ballari,Ballari PS 1,Cybercrime,2023-11-13,15.215193,76.921008,63,53,Open,0
CR005682,Mangaluru,Mangaluru PS 1,Robbery,2023-02-07,12.880651,74.801001,71,57,Open,1
CR005683,Shivamogga,Shivamogga PS 1,Assault,2024-05-27,13.965398,75.632817,74,32,Closed,0
CR005684,Tumakuru,Tumakuru PS 2,Vehicle Theft,2023-06-03,13.308585,77.035267,74,25,Open,0
CR005685,Ballari,Ballari PS 2,Drug Offence,2023-07-14,15.166826,76.910504,36,40,Open,0
CR005686,Ballari,Ballari PS 3,Robbery,2023-08-27,15.146313,77.011282,53,31,Open,0
CR005687,Tumakuru,Tumakuru PS 5,Drug Offence,2025-01-07,13.291772,77.178934,61,20,Closed,0
CR005688,Kalaburagi,Kalaburagi PS 1,Robbery,2024-09-29,17.351379,76.788965,60,40,Closed,0
CR005689,Vijayapura,Vijayapura PS 5,Burglary,2025-05-19,16.848562,75.695513,23,38,Closed,0
CR005690,Dharwad,Dharwad PS 3,Fraud,2024-07-30,15.583913,74.954725,48,42,Closed,0
CR005691,Dharwad,Dharwad PS 4,Robbery,2024-01-30,15.481193,75.035686,73,22,Under Investigation,0
CR005692,Vijayapura,Vijayapura PS 2,Drug Offence,2023-12-12,16.942149,75.629901,69,29,Open,0
CR005693,Ballari,Ballari PS 1,Drug Offence,2024-03-30,15.132535,76.893644,74,42,Open,1
CR005694,Mangaluru,Mangaluru PS 4,Cybercrime,2024-11-01,12.887592,74.910329,63,61,Charge Sheet Filed,0
CR005695,Dharwad,Dharwad PS 4,Burglary,2023-09-06,15.453456,75.054331,60,23,Open,1
CR005696,Dharwad,Dharwad PS 4,Drug Offence,2024-03-15,15.416176,75.041773,20,29,Closed,0
CR005697,Tumakuru,Tumakuru PS 2,Robbery,2023-02-28,13.332984,77.046947,45,34,Closed,0
CR005698,Tumakuru,Tumakuru PS 3,Drug Offence,2024-11-21,13.305775,77.059481,53,48,Charge Sheet Filed,0
CR005699,Dharwad,Dharwad PS 2,Vehicle Theft,2023-05-29,15.395716,75.024443,52,50,Charge Sheet Filed,1
CR005700,Mangaluru,Mangaluru PS 2,Theft,2024-02-08,12.919927,74.905644,73,19,Open,0
CR005701,Mysuru,Mysuru PS 3,Vehicle Theft,2024-10-20,12.303558,76.675308,37,51,Open,0
CR005702,Ballari,Ballari PS 3,Theft,2024-01-18,15.172649,76.996667,35,25,Closed,0
CR005703,Shivamogga,Shivamogga PS 1,Burglary,2023-08-10,14.016057,75.496911,70,19,Under Investigation,0
CR005704,Belagavi,Belagavi PS 5,Burglary,2023-08-12,15.866403,74.578033,48,56,Charge Sheet Filed,0
CR005705,Vijayapura,Vijayapura PS 1,Burglary,2025-03-27,16.891541,75.789805,38,42,Charge Sheet Filed,0
CR005706,Shivamogga,Shivamogga PS 2,Drug Offence,2025-02-07,13.932635,75.549798,31,51,Under Investigation,0
CR005707,Belagavi,Belagavi PS 4,Robbery,2023-12-16,15.873715,74.591523,31,58,Under Investigation,1
CR005708,Belagavi,Belagavi PS 4,Cybercrime,2024-10-02,15.850661,74.519204,31,36,Charge Sheet Filed,0
CR005709,Mysuru,Mysuru PS 1,Drug Offence,2023-03-13,12.277493,76.521367,60,57,Open,0
CR005710,Ballari,Ballari PS 2,Fraud,2024-11-05,15.094362,76.927473,22,19,Closed,0
CR005711,Ballari,Ballari PS 5,Assault,2023-11-20,15.130142,76.844204,44,21,Open,0
CR005712,Bengaluru Urban,Bengaluru PS 4,Vehicle Theft,2024-10-21,13.054637,77.621844,25,35,Open,0
CR005713,Ballari,Ballari PS 2,Burglary,2023-10-03,15.097676,76.944529,55,47,Under Investigation,0
CR005714,Dharwad,Dharwad PS 2,Robbery,2024-05-27,15.452832,75.064177,73,52,Closed,0
CR005715,Belagavi,Belagavi PS 4,Cybercrime,2023-09-21,15.83858,74.548224,44,43,Closed,0
CR005716,Bengaluru Urban,Bengaluru PS 5,Assault,2023-03-09,12.916348,77.596564,70,22,Charge Sheet Filed,1
CR005717,Mysuru,Mysuru PS 4,Theft,2025-02-14,12.300098,76.678544,39,60,Open,1
CR005718,Ballari,Ballari PS 1,Burglary,2025-01-11,15.209675,76.943422,57,49,Charge Sheet Filed,0
CR005719,Kalaburagi,Kalaburagi PS 5,Cybercrime,2025-05-11,17.31836,76.758815,30,29,Open,0
CR005720,Tumakuru,Tumakuru PS 5,Vehicle Theft,2023-04-01,13.311622,77.12863,46,47,Under Investigation,0
CR005721,Mangaluru,Mangaluru PS 1,Drug Offence,2024-08-29,12.926562,74.757251,62,23,Open,0
CR005722,Dharwad,Dharwad PS 3,Robbery,2024-01-21,15.512557,75.030111,53,59,Charge Sheet Filed,0
CR005723,Shivamogga,Shivamogga PS 3,Burglary,2023-02-07,13.957578,75.582999,61,38,Closed,0
CR005724,Shivamogga,Shivamogga PS 1,Theft,2024-01-05,13.933321,75.559797,49,20,Open,0
CR005725,Mysuru,Mysuru PS 3,Vehicle Theft,2024-07-25,12.287691,76.646926,70,36,Open,0
CR005726,Mysuru,Mysuru PS 5,Cybercrime,2025-02-25,12.287349,76.612359,63,59,Charge Sheet Filed,0
CR005727,Kalaburagi,Kalaburagi PS 4,Burglary,2023-11-11,17.350654,76.836748,67,55,Open,0
CR005728,Mangaluru,Mangaluru PS 4,Theft,2024-05-03,13.01936,74.990817,18,63,Under Investigation,0
CR005729,Kalaburagi,Kalaburagi PS 4,Cybercrime,2023-12-27,17.337466,76.80983,19,51,Open,0
CR005730,Kalaburagi,Kalaburagi PS 5,Burglary,2024-04-21,17.284963,76.838551,50,37,Charge Sheet Filed,0
CR005731,Ballari,Ballari PS 5,Assault,2025-05-23,15.182511,76.973934,68,46,Closed,0
CR005732,Dharwad,Dharwad PS 4,Cybercrime,2023-12-22,15.548532,75.057655,25,27,Charge Sheet Filed,0
CR005733,Ballari,Ballari PS 5,Drug Offence,2024-03-15,15.069755,76.851932,34,37,Closed,0
CR005734,Vijayapura,Vijayapura PS 1,Vehicle Theft,2024-08-19,16.859364,75.721007,35,46,Closed,1
CR005735,Ballari,Ballari PS 4,Robbery,2024-03-15,15.085337,76.880191,34,41,Charge Sheet Filed,0
CR005736,Bengaluru Urban,Bengaluru PS 2,Robbery,2024-12-26,13.045263,77.544614,30,19,Under Investigation,1
CR005737,Vijayapura,Vijayapura PS 1,Robbery,2023-01-21,16.779954,75.71058,38,58,Under Investigation,0
CR005738,Shivamogga,Shivamogga PS 5,Robbery,2023-10-09,14.071053,75.590498,22,38,Open,0
CR005739,Dharwad,Dharwad PS 4,Fraud,2025-05-26,15.521078,75.041636,74,28,Open,0
CR005740,Tumakuru,Tumakuru PS 5,Vehicle Theft,2023-03-02,13.274935,77.115152,70,25,Closed,0
CR005741,Dharwad,Dharwad PS 5,Assault,2023-07-17,15.483019,75.068948,67,50,Closed,0
CR005742,Mysuru,Mysuru PS 1,Drug Offence,2025-05-14,12.32115,76.604581,36,42,Charge Sheet Filed,0
CR005743,Vijayapura,Vijayapura PS 2,Fraud,2025-01-08,16.881972,75.775034,74,26,Under Investigation,0
CR005744,Ballari,Ballari PS 3,Fraud,2023-11-18,15.113852,76.940413,32,62,Charge Sheet Filed,1
CR005745,Mangaluru,Mangaluru PS 1,Fraud,2024-01-21,12.890831,74.836737,60,35,Charge Sheet Filed,0
CR005746,Vijayapura,Vijayapura PS 2,Vehicle Theft,2024-12-31,16.819141,75.672902,72,61,Under Investigation,1
CR005747,Shivamogga,Shivamogga PS 1,Assault,2025-06-11,13.941664,75.592888,32,34,Under Investigation,1
CR005748,Bengaluru Urban,Bengaluru PS 3,Vehicle Theft,2023-07-28,12.952677,77.648572,25,45,Closed,0
CR005749,Kalaburagi,Kalaburagi PS 2,Cybercrime,2023-03-06,17.343064,76.725532,47,40,Under Investigation,1
CR005750,Bengaluru Urban,Bengaluru PS 3,Robbery,2024-01-11,12.969007,77.5257,49,24,Closed,0
